distance,consume,speed,temp_inside,temp_outside,ac,rain,sun,refill liters,specials_AC,specials_AC Sun,specials_AC rain,specials_AC snow,specials_AC sun,specials_None,specials_ac,specials_ac rain,specials_half rain half sun,specials_rain,specials_snow,specials_sun,specials_sun ac,gas_type_E10,gas_type_SP98,refill gas_E10,refill gas_None,refill gas_SP98,fuel_efficiency,temp_difference
0.051675977653631286,0.15730337078651693,0.42105263157894735,0.38461538461538464,0.4444444444444444,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.055188950079655824,0.45588235294117646
0.074487895716946,0.20224719101123598,0.13157894736842105,0.38461538461538464,0.2777777777777778,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.07166439361757627,0.27941176470588236
0.14944134078212293,0.25842696629213485,0.2894736842105263,0.38461538461538464,0.2222222222222222,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.1278777759678558,0.22058823529411764
0.048882681564245814,0.20224719101123598,0.23684210526315788,0.38461538461538464,0.2222222222222222,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.04809548296703707,0.22058823529411764
0.11452513966480447,0.17977528089887648,0.32894736842105265,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.11304772764293858,0.36764705882352944
0.048882681564245814,0.15730337078651693,0.34210526315789475,0.38461538461538464,0.25,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.05239897458291888,0.25
0.111731843575419,0.2471910112359551,0.23684210526315788,0.38461538461538464,0.2222222222222222,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.09806157354618018,0.22058823529411764
0.06005586592178771,0.29213483146067426,0.3157894736842105,0.38461538461538464,0.16666666666666666,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.05012916400930239,0.16176470588235295
0.07728119180633147,0.2696629213483147,0.3026315789473684,0.38461538461538464,0.16666666666666666,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.06616122213553648,0.16176470588235295
0.048882681564245814,0.15730337078651693,0.2894736842105263,0.38461538461538464,0.16666666666666666,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.05239897458291888,0.16176470588235295
0.051210428305400374,0.29213483146067426,0.631578947368421,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.04309117497374846,0.3088235294117647
0.051675977653631286,0.0898876404494382,0.5657894736842105,0.38461538461538464,0.3888888888888889,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.0636269247527139,0.39705882352941174
0.07960893854748603,0.2696629213483147,0.09210526315789473,0.5384615384615384,0.19444444444444445,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.0680783105616569,0.16176470588235295
0.07960893854748603,0.2808988764044944,0.18421052631578946,0.38461538461538464,0.2222222222222222,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.06686195100853222,0.22058823529411764
0.07914338919925512,0.2471910112359551,0.19736842105263158,0.38461538461538464,0.16666666666666666,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.07024636329083309,0.16176470588235295
0.07960893854748603,0.2696629213483147,0.27631578947368424,0.38461538461538464,0.25,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.0680783105616569,0.25
0.051210428305400374,0.22471910112359555,0.4868421052631579,0.38461538461538464,0.4444444444444444,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.048249105369218975,0.45588235294117646
0.048882681564245814,0.19101123595505623,0.19736842105263158,0.38461538461538464,0.4166666666666667,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.049106803496769304,0.4264705882352941
0.051210428305400374,0.25842696629213485,0.5789473684210527,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.04553198132160505,0.36764705882352944
0.14571694599627563,0.16853932584269665,0.34210526315789475,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.1459600278727987,0.3382352941176471
0.0824022346368715,0.11235955056179778,0.2894736842105263,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.09409721301477023,0.3382352941176471
0.05027932960893855,0.2696629213483147,0.2894736842105263,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.043922996392539694,0.36764705882352944
0.08705772811918064,0.2134831460674158,0.3026315789473684,0.38461538461538464,0.25,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.08158641054878227,0.25
0.016759776536312852,0.4606741573033709,0.15789473684210525,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.012000883437599514,0.3088235294117647
0.048882681564245814,0.16853932584269665,0.11842105263157894,0.38461538461538464,0.3888888888888889,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.05125585962245028,0.39705882352941174
0.051210428305400374,0.3595505617977529,0.5789473684210527,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.03888547788205713,0.3382352941176471
0.051675977653631286,0.07865168539325847,0.5394736842105263,0.38461538461538464,0.3333333333333333,1,1,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0652793614595211,0.3382352941176471
0.014897579143389201,0.19101123595505623,0.19736842105263158,0.38461538461538464,0.3333333333333333,1,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.017198783732421133,0.3382352941176471
0.048417132216014895,0.14606741573033707,0.3026315789473684,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.053116685670847597,0.3088235294117647
0.04143389199255121,0.11235955056179778,0.39473684210526316,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.049371094198863284,0.3382352941176471
0.019087523277467416,0.0,0.23684210526315788,0.38461538461538464,0.3333333333333333,0,0,0,0.8355555555555556,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.03329186966587195,0.3382352941176471
0.0032588454376163874,0.7415730337078653,0.09210526315789473,0.38461538461538464,0.25,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0019445692193696754,0.25
0.06005586592178771,0.20224719101123598,0.23684210526315788,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05838009852363599,0.3382352941176471
0.06843575418994413,0.17977528089887648,0.14473684210526316,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.06889209503641822,0.36764705882352944
0.048882681564245814,0.17977528089887648,0.14473684210526316,0.38461538461538464,0.4444444444444444,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.050159402415470185,0.45588235294117646
0.12104283054003726,0.15730337078651693,0.2894736842105263,0.38461538461538464,0.4166666666666667,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.12447334158195655,0.4264705882352941
0.048882681564245814,0.20224719101123598,0.19736842105263158,0.38461538461538464,0.2777777777777778,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.04809548296703707,0.27941176470588236
0.043296089385474856,0.17977528089887648,0.6447368421052632,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04480720452377074,0.3088235294117647
0.04795158286778398,0.10112359550561803,0.618421052631579,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05789035492570271,0.3382352941176471
0.05493482309124767,0.31460674157303375,0.42105263157894735,0.38461538461538464,0.3055555555555556,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.04446355247334742,0.3088235294117647
0.0223463687150838,0.34831460674157316,0.18421052631578946,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.018359820410490304,0.36764705882352944
0.7085661080074488,0.17977528089887648,0.8947368421052632,0.38461538461538464,0.2222222222222222,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.6821647701269788,0.22058823529411764
0.048882681564245814,0.17977528089887648,0.13157894736842105,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.050159402415470185,0.3382352941176471
0.051210428305400374,0.32584269662921356,0.618421052631579,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04088657569181349,0.36764705882352944
0.051675977653631286,0.10112359550561803,0.5657894736842105,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.062053175508135605,0.36764705882352944
0.051210428305400374,0.2696629213483147,0.5,0.38461538461538464,0.3611111111111111,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.04468983176298787,0.36764705882352944
0.0074487895716946,0.5168539325842698,0.05263157894736842,0.38461538461538464,0.3888888888888889,1,1,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.005552107539608079,0.39705882352941174
0.0037243947858473002,1.0,0.11842105263157894,0.38461538461538464,0.3888888888888889,1,1,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.001291349670698046,0.39705882352941174
0.03957169459962756,0.2808988764044944,0.13157894736842105,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.034456545957352,0.3088235294117647
0.025605214152700187,0.22471910112359555,0.15789473684210525,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.025569587573417093,0.3088235294117647
0.051675977653631286,0.23595505617977539,0.13157894736842105,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.047714571279755626,0.3382352941176471
0.051675977653631286,0.15730337078651693,0.5657894736842105,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.055188950079655824,0.36764705882352944
0.048882681564245814,0.14606741573033707,0.35526315789473684,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05359179019384266,0.3088235294117647
0.051210428305400374,0.23595505617977539,0.5394736842105263,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.047309852612019095,0.36764705882352944
0.059124767225325885,0.11235955056179778,0.34210526315789475,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0686846455057322,0.36764705882352944
0.048882681564245814,0.13483146067415736,0.3026315789473684,0.38461538461538464,0.25,1,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.05483761983191858,0.25
0.051210428305400374,0.2134831460674158,0.5394736842105263,0.38461538461538464,0.4722222222222222,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04922448323246499,0.4852941176470588
0.0032588454376163874,0.32584269662921356,0.07894736842105263,0.38461538461538464,0.4166666666666667,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.00457939456357818,0.4264705882352941
0.05865921787709497,0.20224719101123598,0.19736842105263158,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05709452157906113,0.3088235294117647
0.03910614525139664,0.06741573033707868,0.3684210526315789,0.38461538461538464,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.051886286777962955,0.36764705882352944
0.04795158286778398,0.19101123595505623,0.14473684210526316,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04823261117445838,0.3088235294117647
0.06005586592178771,0.23595505617977539,0.3157894736842105,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.054999507299013185,0.3382352941176471
0.048882681564245814,0.13483146067415736,0.32894736842105265,0.38461538461538464,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05483761983191858,0.3088235294117647
0.10940409683426444,0.20224719101123598,0.47368421052631576,0.38461538461538464,0.3888888888888889,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.10380381723194791,0.39705882352941174
0.051675977653631286,0.15730337078651693,0.5526315789473685,0.38461538461538464,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.055188950079655824,0.3382352941176471
0.1559590316573557,0.07865168539325847,0.18421052631578946,0.15384615384615385,0.25,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.18766628658304824,0.29411764705882354
0.06005586592178771,0.23595505617977539,0.2894736842105263,0.15384615384615385,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.054999507299013185,0.35294117647058826
0.018156424581005588,0.13483146067415736,0.32894736842105265,0.15384615384615385,0.4166666666666667,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.022783901347185272,0.47058823529411764
0.04283054003724395,0.03370786516853936,0.3684210526315789,0.15384615384615385,0.4166666666666667,0,0,0,0.8377777777777778,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.06127264664892943,0.47058823529411764
0.051210428305400374,0.2134831460674158,0.5657894736842105,0.15384615384615385,0.4166666666666667,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04922448323246499,0.47058823529411764
0.048882681564245814,0.17977528089887648,0.14473684210526316,0.15384615384615385,0.4444444444444444,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.050159402415470185,0.5
0.051210428305400374,0.32584269662921356,0.5789473684210527,0.15384615384615385,0.4444444444444444,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.04088657569181349,0.5
0.05540037243947858,0.11235955056179778,0.4868421052631579,0.15384615384615385,0.4444444444444444,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.06461863470428611,0.5
0.05446927374301676,0.19101123595505623,0.40789473684210525,0.15384615384615385,0.4444444444444444,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.05435195743063475,0.5
0.05400372439478585,0.20224719101123598,0.23684210526315788,0.15384615384615385,0.4444444444444444,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05280926509714491,0.5
0.05865921787709497,0.25842696629213485,0.10526315789473684,0.15384615384615385,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05177621219525439,0.4117647058823529
0.048882681564245814,0.11235955056179778,0.3026315789473684,0.15384615384615385,0.3055555555555556,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05750311580175547,0.35294117647058826
0.050744878957169455,0.2808988764044944,0.6052631578947368,0.15384615384615385,0.4444444444444444,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04349991480884415,0.5
0.0521415270018622,0.07865168539325847,0.4868421052631579,0.15384615384615385,0.5,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.06582573166096542,0.5588235294117647
0.051675977653631286,0.15730337078651693,0.3815789473684211,0.4506955810147297,0.4166666666666667,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.055188950079655824,0.4138376095118899
0.048882681564245814,0.29213483146067426,0.09210526315789473,0.15384615384615385,0.3888888888888889,1,1,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.041239072595971114,0.4411764705882353
0.048882681564245814,0.22471910112359555,0.5,0.4506955810147297,0.4444444444444444,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04618733102414608,0.4432493742177723
0.0521415270018622,0.10112359550561803,0.5657894736842105,0.15384615384615385,0.4444444444444444,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.06257352808093972,0.5
0.0670391061452514,0.22471910112359555,0.25,0.4506955810147297,0.3888888888888889,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.06226917091571467,0.38442584480600756
0.05400372439478585,0.2696629213483147,0.27631578947368424,0.4506955810147297,0.3888888888888889,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04699033787433236,0.38442584480600756
0.02374301675977654,0.12359550561797761,0.3026315789473684,0.4506955810147297,0.4166666666666667,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.029318268200822364,0.4138376095118899
0.0186219739292365,0.0898876404494382,0.2631578947368421,0.4506955810147297,0.3888888888888889,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.025780793725839198,0.38442584480600756
0.11592178770949721,0.2808988764044944,0.75,0.3076923076923077,0.3611111111111111,1,1,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.09625289977588174,0.38235294117647056
0.0814711359404097,0.19101123595505623,0.631578947368421,0.4506955810147297,0.3888888888888889,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.07970353477765109,0.38442584480600756
0.016759776536312852,0.404494382022472,0.14473684210526316,0.3076923076923077,0.4722222222222222,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.013049537564930953,0.5
0.051675977653631286,0.23595505617977539,0.05263157894736842,0.3076923076923077,0.4444444444444444,1,1,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.047714571279755626,0.47058823529411764
0.1005586592178771,0.22471910112359555,0.40789473684210525,0.23076923076923078,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.09195872148476439,0.36764705882352944
0.7513966480446926,0.2471910112359551,0.8026315789473685,0.6153846153846154,0.16666666666666666,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.6440344148439928,0.11764705882352941
0.016759776536312852,0.3595505617977529,0.15789473684210525,0.3076923076923077,0.16666666666666666,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.014004619477823584,0.17647058823529413
0.048882681564245814,0.15730337078651693,0.2894736842105263,0.3076923076923077,0.25,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05239897458291888,0.2647058823529412
0.07122905027932962,0.20224719101123598,0.5526315789473685,0.3076923076923077,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.06866471408023492,0.35294117647058826
0.051675977653631286,0.2696629213483147,0.3026315789473684,0.3076923076923077,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04507324944821195,0.35294117647058826
0.06797020484171322,0.23595505617977539,0.14473684210526316,0.3076923076923077,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.06187972465053423,0.35294117647058826
0.017690875232774676,0.6067415730337079,0.09210526315789473,0.6923076923076923,0.2777777777777778,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.010340895686706248,0.22058823529411764
0.09823091247672253,0.17977528089887648,0.6842105263157895,0.23076923076923078,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.09743715045881522,0.36764705882352944
0.13873370577281194,0.15730337078651693,0.3684210526315789,0.23076923076923078,0.3333333333333333,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.14214318639462384,0.36764705882352944
0.016759776536312852,0.3370786516853933,0.17105263157894737,0.23076923076923078,0.2222222222222222,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.014527640525360026,0.25
0.048882681564245814,0.20224719101123598,0.15789473684210525,0.6153846153846154,0.25,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.04809548296703707,0.20588235294117646
0.1005586592178771,0.303370786516854,0.3684210526315789,0.6153846153846154,0.25,0,1,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.08094197390092488,0.20588235294117646
0.051675977653631286,0.14606741573033707,0.3157894736842105,0.6153846153846154,0.16666666666666666,0,1,0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.056442417331813016,0.11764705882352941
0.05400372439478585,0.2808988764044944,0.34210526315789475,0.6153846153846154,0.25,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.046137564057196045,0.20588235294117646
0.048882681564245814,0.20224719101123598,0.3815789473684211,0.6153846153846154,0.1388888888888889,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04809548296703707,0.08823529411764706
0.050744878957169455,0.2808988764044944,0.5789473684210527,0.6153846153846154,0.19444444444444445,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04349991480884415,0.14705882352941177
0.10940409683426444,0.14606741573033707,0.5394736842105263,0.6153846153846154,0.2222222222222222,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.11535537818320032,0.17647058823529413
0.06005586592178771,0.25842696629213485,0.13157894736842105,0.6153846153846154,0.3611111111111111,0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05294700548406364,0.3235294117647059
0.048882681564245814,0.14606741573033707,0.3157894736842105,0.6153846153846154,0.1388888888888889,0,1,0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.05359179019384266,0.08823529411764706
0.050744878957169455,0.3370786516853933,0.5657894736842105,0.6153846153846154,0.1388888888888889,0,1,0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.03985146573516015,0.08823529411764706
