distance,consume,speed,temp_inside,temp_outside,AC,rain,sun,refill_liters,specials,gas_type,refill_gas,fuel_price_liter,fuel_consume_km,trip_cost,cost_km
24.8,4.0,56,22.5,11,0,0,0,0.0,other,SP98,SP98,1.46,0.992,0.9840639999999999,0.03967999999999999
12.9,5.1,34,22.5,8,0,1,0,0.0,rain,SP98,SP98,1.46,0.6578999999999999,0.4328324099999999,0.03355289999999999
11.8,4.5,39,22.5,3,0,0,0,0.0,other,SP98,SP98,1.46,0.531,0.281961,0.023895
31.4,4.6,62,22.5,11,0,0,0,0.0,other,SP98,SP98,1.46,1.4443999999999997,2.0862913599999993,0.06644239999999998
19.0,5.1,53,22.5,4,0,1,0,0.0,rain,SP98,SP98,1.46,0.9689999999999999,0.9389609999999997,0.049418999999999984
13.0,5.7,38,22.5,3,1,1,0,0.0,AC rain,SP98,SP98,1.46,0.7410000000000001,0.5490810000000002,0.04223700000000001
11.8,4.8,42,22.5,2,0,0,0,0.0,other,SP98,SP98,1.46,0.5664,0.32080896000000003,0.0271872
13.0,6.2,32,22.5,4,0,0,0,0.0,other,SP98,SP98,1.46,0.806,0.6496360000000001,0.04997200000000001
11.8,5.0,43,22.5,1,0,0,0,0.0,other,SP98,SP98,1.46,0.59,0.34809999999999997,0.029499999999999995
27.1,5.0,69,22.5,8,0,0,0,0.0,other,SP98,SP98,1.46,1.355,1.836025,0.06774999999999999
5.2,4.6,38,22.5,8,0,0,0,0.0,other,SP98,SP98,1.46,0.23919999999999997,0.057216639999999985,0.011003199999999996
19.0,4.5,29,22.5,10,0,0,0,39.0,other,E10,E10,1.38,0.855,0.7310249999999999,0.038474999999999995
12.4,4.8,38,22.5,1,0,0,0,0.0,other,E10,E10,1.38,0.5952,0.3542630399999999,0.028569599999999994
25.2,5.0,55,22.5,9,0,0,0,0.0,other,E10,E10,1.38,1.26,1.5876000000000001,0.063
14.3,4.8,36,22.5,10,0,0,0,0.0,other,E10,E10,1.38,0.6864,0.47114496,0.032947199999999996
11.8,4.6,40,22.5,2,0,0,0,0.0,other,E10,E10,1.38,0.5428000000000001,0.2946318400000001,0.024968800000000006
16.9,4.5,48,22.5,9,0,0,1,0.0,sun,E10,E10,1.38,0.7605,0.5783602499999999,0.034222499999999996
12.4,4.6,55,22.5,11,0,0,1,0.0,sun,E10,E10,1.38,0.5704,0.32535616,0.0262384
17.4,4.4,36,22.5,12,0,0,1,0.0,sun,E10,E10,1.38,0.7656000000000001,0.5861433600000001,0.03368640000000001
9.2,5.7,33,22.5,8,0,1,0,0.0,rain,E10,E10,1.38,0.5244,0.27499535999999997,0.0298908
12.3,5.8,54,22.5,10,0,1,0,0.0,rain,E10,E10,1.38,0.7134,0.5089395600000001,0.0413772
13.0,5.9,32,22.5,10,0,0,0,0.0,other,E10,E10,1.38,0.767,0.5882890000000001,0.045253
11.8,6.1,16,22.5,6,0,1,0,0.0,rain,E10,E10,1.38,0.7198,0.51811204,0.0439078
13.0,5.7,37,22.5,11,0,1,0,0.0,rain,E10,E10,1.38,0.7410000000000001,0.5490810000000002,0.04223700000000001
12.3,5.0,42,22.5,10,0,0,0,0.0,other,E10,E10,1.38,0.615,0.378225,0.030749999999999996
12.3,5.2,57,22.5,15,0,0,1,0.0,sun,E10,E10,1.38,0.6396000000000001,0.4090881600000001,0.0332592
12.5,4.3,57,22.5,16,0,0,1,0.0,sun,E10,E10,1.38,0.5375,0.28890625,0.023112499999999998
31.5,4.1,30,22.5,16,0,0,1,0.0,sun,E10,E10,1.38,1.2914999999999999,1.6679722499999996,0.052951499999999985
11.8,4.4,42,22.5,8,0,0,0,0.0,other,E10,E10,1.38,0.5192000000000001,0.26956864000000014,0.02284480000000001
24.9,4.5,53,22.5,14,0,0,0,0.0,other,E10,E10,1.38,1.1205,1.2555202500000002,0.05042250000000001
17.0,3.9,46,22.5,14,0,0,1,0.0,sun,E10,E10,1.38,0.6629999999999999,0.4395689999999999,0.02585699999999999
2.0,8.1,20,22.5,14,0,0,0,0.0,other,E10,E10,1.38,0.162,0.026244,0.013122
11.8,4.4,33,22.5,8,0,0,0,0.0,other,E10,E10,1.38,0.5192000000000001,0.26956864000000014,0.02284480000000001
7.4,5.0,31,22.5,12,0,0,0,0.0,other,E10,E10,1.38,0.37,0.1369,0.0185
12.4,4.7,55,22.5,14,0,0,1,0.0,sun,E10,E10,1.38,0.5828,0.33965584,0.0273916
2.0,6.0,22,22.5,14,0,0,0,0.0,other,E10,E10,1.38,0.12,0.0144,0.0072
14.0,5.0,41,22.5,8,0,0,0,0.0,other,E10,E10,1.38,0.7,0.48999999999999994,0.034999999999999996
25.7,5.0,45,22.5,7,0,0,0,0.0,other,E10,E10,1.38,1.285,1.6512249999999997,0.06424999999999999
24.5,3.9,50,0.0,15,0,0,1,0.0,sun,E10,E10,1.38,0.9555,0.91298025,0.0372645
11.8,4.5,28,22.5,12,0,0,0,0.0,other,E10,E10,1.38,0.531,0.281961,0.023895
4.1,5.4,24,22.5,13,0,0,0,0.0,other,E10,E10,1.38,0.2214,0.049017960000000006,0.011955600000000002
4.2,5.6,29,22.0,17,0,0,0,0.0,other,E10,E10,1.38,0.2352,0.05531904,0.0131712
4.2,3.9,29,22.0,18,0,0,1,0.0,sun,E10,E10,1.38,0.1638,0.02683044,0.0063882
16.0,4.0,40,22.0,10,0,0,0,0.0,other,E10,E10,1.38,0.64,0.4096,0.0256
22.9,4.0,29,0.0,21,0,0,0,0.0,other,E10,E10,1.38,0.9159999999999999,0.8390559999999999,0.03664
16.0,3.8,42,0.0,8,0,0,0,0.0,other,E10,E10,1.38,0.608,0.369664,0.023104
15.4,4.5,50,22.0,14,0,0,0,0.0,other,E10,E10,1.38,0.693,0.4802489999999999,0.031184999999999994
16.0,3.8,41,22.0,12,0,0,0,0.0,other,E10,E10,1.38,0.608,0.369664,0.023104
4.2,5.6,32,22.0,18,0,0,0,0.0,other,E10,E10,1.38,0.2352,0.05531904,0.0131712
101.9,5.2,75,22.0,18,0,0,0,0.0,other,E10,E10,1.38,5.2988,28.07728144,0.2755376
93.9,4.8,88,23.0,18,1,0,1,0.0,AC sun,E10,E10,1.38,4.5072,20.31485184,0.21634559999999997
25.7,4.9,50,22.0,10,0,1,0,41.0,rain,SP98,SP98,1.46,1.2593,1.5858364900000002,0.06170570000000001
16.0,4.1,40,22.0,10,0,0,0,0.0,other,SP98,SP98,1.46,0.6559999999999999,0.4303359999999999,0.026895999999999993
16.1,4.5,32,22.0,19,0,0,0,0.0,other,SP98,SP98,1.46,0.7245,0.5249002500000001,0.0326025
16.0,4.4,40,22.0,7,1,1,0,0.0,AC rain,SP98,SP98,1.46,0.7040000000000001,0.4956160000000001,0.030976000000000007
16.0,4.5,41,22.0,11,0,0,0,0.0,other,SP98,SP98,1.46,0.72,0.5184,0.0324
24.7,4.5,26,22.0,10,0,0,0,0.0,other,SP98,SP98,1.46,1.1115,1.23543225,0.0500175
16.0,3.9,42,22.0,8,0,0,0,0.0,other,SP98,SP98,1.46,0.624,0.389376,0.024336
15.4,4.6,43,22.0,16,0,0,0,0.0,other,SP98,SP98,1.46,0.7083999999999999,0.5018305599999999,0.032586399999999995
16.0,3.8,40,22.0,8,0,0,0,0.0,other,SP98,SP98,1.46,0.608,0.369664,0.023104
32.1,4.5,50,22.0,16,0,0,0,0.0,other,SP98,SP98,1.46,1.4445000000000001,2.0865802500000004,0.0650025
25.9,4.4,40,22.0,14,0,0,0,0.0,other,SP98,SP98,1.46,1.1396000000000002,1.2986881600000004,0.05014240000000002
48.6,4.3,44,22.0,12,0,0,0,0.0,other,SP98,SP98,1.46,2.0898,4.367264039999999,0.08986139999999998
37.2,4.0,45,22.0,20,0,0,1,0.0,sun,SP98,SP98,1.46,1.4880000000000002,2.2141440000000006,0.05952000000000001
28.8,3.9,35,22.0,15,0,0,1,0.0,sun,SP98,SP98,1.46,1.1232,1.26157824,0.0438048
6.7,5.0,30,22.0,17,0,0,0,0.0,other,SP98,SP98,1.46,0.335,0.11222500000000002,0.01675
7.4,4.1,25,22.0,18,0,0,1,0.0,sun,SP98,SP98,1.46,0.3034,0.09205156,0.0124394
17.3,4.1,22,22.0,25,0,0,1,0.0,sun,SP98,SP98,1.46,0.7092999999999999,0.5031064899999999,0.02908129999999999
6.6,5.6,43,22.0,16,0,0,0,0.0,other,SP98,SP98,1.46,0.36959999999999993,0.13660415999999995,0.020697599999999993
14.3,4.1,26,22.0,20,0,0,0,0.0,other,SP98,SP98,1.46,0.5862999999999999,0.34374768999999994,0.024038299999999995
13.3,4.6,33,22.0,18,0,0,0,0.0,other,SP98,SP98,1.46,0.6118,0.37429924000000003,0.028142800000000003
8.3,4.9,26,22.0,23,0,0,0,0.0,other,SP98,SP98,1.46,0.40670000000000006,0.16540489000000005,0.019928300000000006
12.7,4.5,39,22.0,27,0,0,1,0.0,sun,SP98,SP98,1.46,0.5715,0.32661225,0.0257175
16.5,4.1,47,22.0,14,0,0,0,0.0,other,SP98,SP98,1.46,0.6764999999999999,0.4576522499999998,0.02773649999999999
20.6,4.1,38,22.0,21,0,0,0,0.0,other,SP98,SP98,1.46,0.8445999999999999,0.7133491599999998,0.03462859999999999
16.3,4.5,58,22.0,16,0,0,0,0.0,other,SP98,SP98,1.46,0.7335,0.53802225,0.0330075
18.7,4.2,65,25.0,18,1,0,1,0.0,sun ac,SP98,SP98,1.46,0.7854000000000001,0.6168531600000001,0.03298680000000001
36.5,3.9,54,23.0,18,0,0,1,0.0,sun,SP98,SP98,1.46,1.4235,2.02635225,0.055516499999999996
19.0,5.0,35,22.0,15,1,0,1,0.0,sun ac,SP98,SP98,1.46,0.95,0.9025,0.0475
16.6,4.4,46,22.0,5,1,0,0,0.0,ac,SP98,SP98,1.46,0.7304,0.5334841600000001,0.0321376
29.9,4.5,32,22.0,18,1,0,0,0.0,ac,SP98,SP98,1.46,1.3455,1.8103702499999998,0.0605475
16.0,3.8,42,22.0,11,0,0,0,0.0,other,SP98,SP98,1.46,0.608,0.369664,0.023104
21.1,5.1,33,22.0,10,0,1,0,0.0,rain,SP98,SP98,1.46,1.0761,1.15799121,0.054881099999999995
16.0,3.9,40,22.0,10,0,0,0,0.0,other,SP98,SP98,1.46,0.624,0.389376,0.024336
11.9,5.3,34,22.0,13,0,0,0,0.0,other,SP98,SP98,1.46,0.6307,0.39778249000000004,0.0334271
10.1,4.2,35,22.0,16,0,0,0,0.0,other,SP98,SP98,1.46,0.4242,0.17994564000000002,0.017816400000000003
31.9,4.3,33,22.0,16,0,0,0,0.0,other,SP98,SP98,1.46,1.3717,1.8815608899999998,0.0589831
18.7,4.0,60,22.0,13,0,0,0,0.0,other,SP98,SP98,1.46,0.748,0.559504,0.029920000000000002
10.8,4.7,48,22.0,17,0,0,1,0.0,sun,SP98,SP98,1.46,0.5076,0.25765776000000007,0.023857200000000005
19.8,4.0,56,22.0,17,0,0,1,0.0,sun,SP98,SP98,1.46,0.792,0.627264,0.03168
11.3,4.3,38,22.0,17,0,0,0,37.0,other,SP98,SP98,1.46,0.48590000000000005,0.23609881000000005,0.020893700000000005
11.5,5.3,53,22.0,15,0,0,0,0.0,other,SP98,SP98,1.46,0.6094999999999999,0.3714902499999999,0.03230349999999999
21.4,5.2,51,22.0,13,0,0,0,0.0,other,SP98,SP98,1.46,1.1128,1.23832384,0.05786560000000001
32.0,4.9,53,22.0,15,0,0,0,0.0,other,SP98,SP98,1.46,1.568,2.4586240000000004,0.07683200000000001
41.9,4.7,53,22.0,14,0,0,0,0.0,other,SP98,SP98,1.46,1.9693,3.87814249,0.0925571
211.0,4.6,80,22.0,20,0,0,0,0.0,other,SP98,SP98,1.46,9.706,94.206436,0.446476
216.1,5.3,90,22.0,21,0,0,1,0.0,sun,SP98,SP98,1.46,11.453299999999999,131.17808088999996,0.6070248999999999
25.5,3.6,27,22.0,27,0,0,1,0.0,sun,SP98,SP98,1.46,0.9179999999999999,0.8427239999999999,0.033047999999999994
16.6,4.2,52,22.0,15,0,1,0,0.0,rain,SP98,SP98,1.46,0.6972000000000002,0.4860878400000002,0.02928240000000001
25.9,4.1,43,22.0,24,0,0,0,0.0,other,SP98,SP98,1.46,1.0618999999999998,1.1276316099999997,0.04353789999999999
16.5,4.0,48,22.0,15,0,0,0,0.0,other,SP98,SP98,1.46,0.66,0.43560000000000004,0.026400000000000003
22.1,3.9,29,22.0,26,0,0,0,0.0,other,SP98,SP98,1.46,0.8619,0.74287161,0.0336141
16.6,3.7,49,22.0,17,0,0,0,37.7,other,E10,E10,1.38,0.6142000000000001,0.3772416400000001,0.022725400000000003
15.4,4.5,43,22.0,24,0,0,0,0.0,other,E10,E10,1.38,0.693,0.4802489999999999,0.031184999999999994
16.5,3.9,43,22.0,17,0,0,0,0.0,other,E10,E10,1.38,0.6435,0.41409224999999994,0.025096499999999997
15.4,5.1,21,22.0,24,0,0,0,0.0,other,E10,E10,1.38,0.7853999999999999,0.6168531599999998,0.040055399999999984
18.4,4.2,59,22.0,24,0,0,0,0.0,other,E10,E10,1.38,0.7728,0.5972198400000001,0.0324576
39.5,4.2,58,22.0,25,0,0,0,0.0,other,E10,E10,1.38,1.659,2.752281,0.069678
21.5,4.8,47,25.0,27,1,0,1,0.0,AC Sun,E10,E10,1.38,1.032,1.065024,0.049536
4.8,4.7,26,25.0,18,0,0,0,0.0,other,E10,E10,1.38,0.2256,0.05089536,0.0106032
100.9,4.7,87,23.5,22,0,0,0,0.0,other,E10,E10,1.38,4.7423,22.48940929,0.2228881
129.7,4.6,58,24.0,21,0,0,0,0.0,ac,E10,E10,1.38,5.966199999999999,35.59554243999999,0.27444519999999994
16.6,3.8,43,21.5,16,0,0,0,0.0,other,E10,E10,1.38,0.6308,0.39790864000000004,0.0239704
15.4,4.2,50,21.5,21,0,0,0,0.0,other,E10,E10,1.38,0.6468,0.41835024000000004,0.0271656
16.0,3.7,45,22.0,17,0,0,0,0.0,other,E10,E10,1.38,0.5920000000000001,0.3504640000000001,0.021904000000000007
16.0,4.2,41,22.0,15,0,0,0,0.0,other,E10,E10,1.38,0.672,0.45158400000000004,0.028224000000000003
15.4,4.1,45,22.0,24,0,0,0,0.0,other,E10,E10,1.38,0.6314,0.39866595999999993,0.025887399999999994
16.0,4.0,43,22.0,16,0,0,0,0.0,other,E10,E10,1.38,0.64,0.4096,0.0256
21.0,3.8,37,22.0,21,0,0,0,0.0,other,E10,E10,1.38,0.7979999999999999,0.6368039999999999,0.030323999999999997
15.4,3.8,47,22.0,24,0,0,0,0.0,other,E10,E10,1.38,0.5851999999999999,0.34245903999999994,0.022237599999999996
16.0,3.8,42,22.0,17,0,0,0,0.0,other,E10,E10,1.38,0.608,0.369664,0.023104
16.1,5.1,30,25.0,16,1,1,0,0.0,ac rain,E10,E10,1.38,0.8210999999999999,0.6742052099999999,0.04187609999999999
16.0,4.0,42,22.0,15,0,0,0,0.0,other,E10,E10,1.38,0.64,0.4096,0.0256
15.4,4.8,40,22.0,18,0,0,0,0.0,other,E10,E10,1.38,0.7392,0.5464166399999999,0.035481599999999995
17.2,3.9,35,22.0,16,0,0,0,0.0,other,E10,E10,1.38,0.6708,0.4499726399999999,0.026161199999999996
16.6,4.6,50,22.0,25,0,0,0,0.0,other,E10,E10,1.38,0.7636,0.5830849599999999,0.035125599999999986
18.3,4.3,46,22.0,16,0,0,0,37.2,other,SP98,SP98,1.46,0.7868999999999999,0.6192116099999999,0.0338367
16.1,4.8,36,22.0,18,0,1,0,0.0,rain,SP98,SP98,1.46,0.7728,0.5972198400000001,0.0370944
16.0,4.1,46,22.0,17,0,0,0,0.0,other,SP98,SP98,1.46,0.6559999999999999,0.4303359999999999,0.026895999999999993
16.3,4.0,35,22.0,23,0,0,0,0.0,other,SP98,SP98,1.46,0.652,0.42510400000000004,0.026080000000000002
16.0,3.7,44,22.0,16,0,0,0,0.0,other,SP98,SP98,1.46,0.5920000000000001,0.3504640000000001,0.021904000000000007
18.3,4.3,46,22.0,23,0,0,0,0.0,other,SP98,SP98,1.46,0.7868999999999999,0.6192116099999999,0.0338367
4.5,5.2,23,22.0,23,0,0,1,0.0,sun,SP98,SP98,1.46,0.234,0.054756000000000006,0.012168000000000002
17.0,4.2,48,22.0,16,0,0,0,0.0,other,SP98,SP98,1.46,0.7140000000000001,0.5097960000000001,0.029988000000000008
6.1,5.0,35,24.5,18,0,0,0,0.0,other,SP98,SP98,1.46,0.305,0.093025,0.01525
6.1,5.0,33,22.0,24,0,0,1,0.0,sun,SP98,SP98,1.46,0.305,0.093025,0.01525
17.3,4.2,36,22.0,22,0,0,0,0.0,other,SP98,SP98,1.46,0.7266000000000001,0.5279475600000002,0.03051720000000001
6.0,4.8,27,22.0,17,0,0,0,0.0,other,SP98,SP98,1.46,0.288,0.08294399999999999,0.013823999999999998
16.0,4.1,45,22.0,15,0,0,0,0.0,other,SP98,SP98,1.46,0.6559999999999999,0.4303359999999999,0.026895999999999993
15.4,4.9,55,22.0,18,0,0,0,0.0,other,SP98,SP98,1.46,0.7546,0.5694211600000001,0.036975400000000005
15.4,4.3,39,22.0,23,0,0,0,0.0,other,SP98,SP98,1.46,0.6622,0.43850884,0.0284746
16.0,3.9,35,22.0,18,0,0,0,0.0,other,SP98,SP98,1.46,0.624,0.389376,0.024336
15.4,4.5,52,22.0,26,0,0,0,0.0,other,SP98,SP98,1.46,0.693,0.4802489999999999,0.031184999999999994
16.6,4.1,48,25.5,30,1,0,1,0.0,sun ac,SP98,SP98,1.46,0.6806,0.46321636,0.027904599999999998
15.4,5.0,48,25.5,31,1,0,0,0.0,ac,SP98,SP98,1.46,0.77,0.5929,0.0385
16.0,4.0,43,22.0,21,1,0,0,0.0,ac,SP98,SP98,1.46,0.64,0.4096,0.0256
15.4,4.5,42,22.0,30,0,0,0,0.0,other,SP98,SP98,1.46,0.693,0.4802489999999999,0.031184999999999994
16.0,3.6,43,22.0,19,0,0,0,0.0,other,SP98,SP98,1.46,0.5760000000000001,0.33177600000000007,0.020736000000000004
20.9,4.1,33,22.0,21,0,0,0,0.0,other,SP98,SP98,1.46,0.8568999999999999,0.7342776099999998,0.035132899999999995
32.1,3.9,47,22.0,26,0,0,0,0.0,other,SP98,SP98,1.46,1.2519,1.56725361,0.0488241
15.3,6.6,16,24.0,27,1,0,0,0.0,ac,SP98,SP98,1.46,1.0098,1.0196960400000001,0.0666468
28.5,4.0,44,25.0,23,1,0,0,0.0,ac,SP98,SP98,1.46,1.14,1.2995999999999999,0.045599999999999995
11.9,3.7,33,25.0,19,0,0,0,0.0,other,SP98,SP98,1.46,0.4403,0.19386409000000002,0.0162911
14.5,4.3,36,25.0,22,0,0,0,0.0,other,SP98,SP98,1.46,0.6234999999999999,0.3887522499999999,0.026810499999999994
16.6,4.1,49,22.0,26,0,0,1,0.0,sun,SP98,SP98,1.46,0.6806,0.46321636,0.027904599999999998
16.2,4.4,39,24.5,17,1,0,0,0.0,ac,SP98,SP98,1.46,0.7128,0.50808384,0.0313632
16.7,3.8,44,24.5,23,0,0,1,0.0,sun,SP98,SP98,1.46,0.6345999999999999,0.4027171599999999,0.024114799999999995
8.3,5.0,52,24.5,27,0,0,0,0.0,other,SP98,SP98,1.46,0.415,0.172225,0.020749999999999998
5.5,3.7,33,24.5,28,0,0,1,0.0,sun,SP98,SP98,1.46,0.20350000000000001,0.041412250000000005,0.007529500000000001
13.6,3.7,33,24.5,28,0,0,1,0.0,sun,SP98,SP98,1.46,0.5032,0.25321024,0.0186184
16.0,3.7,39,24.5,18,0,0,0,0.0,other,SP98,SP98,1.46,0.5920000000000001,0.3504640000000001,0.021904000000000007
16.1,4.3,38,25.0,31,1,0,0,0.0,AC,SP98,SP98,1.46,0.6923,0.47927929,0.029768899999999997
16.0,3.8,45,25.0,19,0,0,0,0.0,other,SP98,SP98,1.46,0.608,0.369664,0.023104
15.4,4.6,42,25.0,31,1,0,0,0.0,AC,SP98,SP98,1.46,0.7083999999999999,0.5018305599999999,0.032586399999999995
14.7,5.0,25,25.0,30,1,0,0,0.0,AC,SP98,SP98,1.46,0.735,0.540225,0.03675
0.0,0.0,26,0.0,12,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,30,0.0,13,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,38,0.0,15,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,36,0.0,14,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,46,0.0,15,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,50,0.0,10,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,43,0.0,11,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,40,0.0,6,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,26,0.0,4,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,30,0.0,9,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,42,0.0,4,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,38,0.0,0,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,59,0.0,10,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,58,0.0,12,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,46,0.0,11,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,24,0.0,5,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,36,0.0,3,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,32,0.0,3,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,39,0.0,8,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,40,0.0,4,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,38,0.0,1,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,37,0.0,1,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,36,0.0,1,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,62,0.0,6,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,57,0.0,9,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,21,0.0,2,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,28,0.0,3,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,29,0.0,1,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,35,0.0,4,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,51,0.0,11,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,29,0.0,10,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,58,0.0,8,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,40,0.0,7,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,36,0.0,7,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,36,0.0,8,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,37,0.0,4,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,26,0.0,6,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,23,0.0,9,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,58,0.0,7,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,55,0.0,7,1,1,0,0.0,AC rain,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,29,0.0,7,1,0,0,0.0,AC,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,37,0.0,6,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,44,0.0,7,0,0,0,0.0,other,E10,E10,1.38,0.0,0.0,0.04534496185567009
0.0,0.0,32,0.0,7,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,21,0.0,4,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,32,0.0,7,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,25,0.0,8,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,25,0.0,11,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,36,0.0,10,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,29,0.0,5,0,1,0,0.0,rain,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,63,0.0,6,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,61,0.0,7,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,46,0.0,6,0,1,0,0.0,rain,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,28,0.0,8,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,82,0.0,3,0,1,0,0.0,rain,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,24,0.0,7,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,61,0.0,8,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,57,0.0,8,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,52,0.0,8,0,1,0,0.0,rain,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,18,0.0,9,1,1,0,0.0,AC rain,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,23,0.0,9,1,1,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,24,0.0,6,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,26,0.0,6,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,41,0.0,6,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,55,0.0,8,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,40,0.0,8,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,37,0.0,4,1,0,0,0.0,AC,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,55,0.0,12,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
0.0,0.0,20,0.0,10,0,0,0,0.0,other,SP98,SP98,1.46,0.0,0.0,0.04534496185567009
